content,score
"Tidak bisa login, padahal email terdaftar. hanya stuck di tampilan masukkan email, sementara otp login dikirim via email (berlaku 2 menit)",1
"Integrasi dengan aplikasi IKD masih belum bisa, TOLONG SEGERA DIPERBAIKI, jika memang ingin memudahkan terkait integrasi layanan/aplikasi, MOHON DEVELOPERNYA MEMPERHATIKAN INI!! Terimakasih.",1
masuk pakai email halaman tampilan tidak berubah tapi email kode Verifikasi masuk ke email. tapi menu penginputan kode tidak muncul muncul,2
"login sulit, tolong. masuk pake no hp gk bisa akun belum terdaftar. giliran daftar bilangnya akun sudah terdaftar. giliran pake email masuk gk muncul kolom buat isi pinnya. terus piyee carane masuk?",1
"aplikasinya aneh, saya login menggunakan nomor hp & ktp saya tapi yang muncul malah sertifikat vaksin bpk saya pdhal masing² udh mendaftarkan pakai nik ktp dan nomor sndiri²",1
"aplikasi buruk ! sudah dapat kode verifikasi dari email tapi halaman tidak berubah, jadi tidak bisa memasukkan kode verifikasi dan tidak bisa login",1
"kacau maintenance aplikasinya. ada indikasi di korupsi kayanya nih. masa gak bisa login, dikasih pin di email tapi di aplikasi gak berubah tampilannya",1
"ini mau masuk gimana sih? daftar akun gk bisa katanya udh tercantum tapi pake email gk bisa pake no tlp gk bisa, mau ganti akun harus ko nomer tapi nomer salah terus pdhl cma itu gk jelas gk jelas.",1
"masalah login aja ga bisa , saat login malah tidak ada respon , sudah lapor di web nya malah tidak di respon juga hadeh gini amat aplikasi pemerintah",1
"kenapa tidak ada beres apk instansi pemerintah? saya coba login disuruh kasih masuk pin ini pertama kalinya sy download SATUSEHAT,memangnya nama apknya berapa kali diganti??!",1
cara menggunakan aplikasi ini seperti apa ya? kenapa bolak balik minta daftar dan masuk. sementara tidak ada tindak lanjut setalah daftar akun.,1
semakin sulit seharus nya klo udh di cek nik jg harus sudah bisa liat hasil vaksin yg pernah ada. untuk vaksin selanjut nya baru kita hubungi LG faskes kita. lebih cepat app peduli lindungi,1
"saya login setelah 1 tahun yg lalu logout pada aplikasi, dengan email yg sama tidak menampilkan hasil/history vaksin saya",2
aplikasinya gimana sih aduh tolong di perbaiki saya mau login ngga jelas mau masukan masukan akun dimana sy mau download sertifikat vaksin saya sudah dibutuhkan sekali,1
"kalo belum siap di gunakan apk jngan dulu di masukkan ke play store. apk masih prlu di kembangkan lagi, kembali kan sja dlu untuk smntara website peduli lindungi biar bisa akses sertifikat vaksin",1
"Login dengan email -> kode verifikasi dikirim dari email Kemenkes. HABIS TUH KODENYA DIMASUKKAN KEMANA? Diaplikasi gada kolom buat input kode aktivasi, email dan aplikasi tidak sejalan. Gini nih aplikasi pemerintah????",1
enak yang dulu simple.. di tambah sekarang pas nambah email kode nya gak datang terus jelek banget bisa bintang 0 ini pasti paling awal,1
"baru daftar pas udh masukin pin mau pilih tema malah tertulis terjadi gangguan, silakan hubungi helpdesk. gimana itu coba??",3
"sangat buruk, pada penggunaan pertama dikatakan mengalami gangguab sehingga tertahan di bagian pemilihan tema. aplikasi sangat tidak berguna",1
"Lah, daftar pakai email kata nya sudah terdaftar pakai no telp udah terdaftar.. kapan yg pernah daftar juga.. ribet",1
"perasaan dulu ga pernah disuruh verifikasi, dan data vaksin tetap ada, sekarang sangat dibutuhkan, malah diminta verifikasi, tolonglah, masa semua harus dipersulit, padahal untuk kerja sertifikat vaksinnya",1
ini gimana sih sudah verifikasi gantibke akun baru kok masih gabisa masuk..tidak ada pengaturan lapor cs juga jadi ribet bener apk nya,1
"kalo gak siap bikin aplikasi gak usah bikin,ngabisin anggaran doang,hasilnya NOL. mau masukin akun gak bisa²,tiba² limiit,gitu aja terus...",1
Tidak bisa login karena Tidak ada pop up masukan pin. Mohon update UX nya untuk login tidak muncul pop up masukan pin,1
saya gk bisa masuk aplikasi ini stuck di input email gk bisa lanjut verifikasi padahal sudah dapat email kode verifikasi aplikasi aneh...,1
"Tolong yaa untuk langkah vertifikasi nya d perbaiki, jelek banget soalnya d kasih email gamau d pakai no telpon gamau, jadi ini saya masuk pakai apa ? d buat lupa pin minta no ama email baru udh d turut mlah ga mau aneh bngt.",1
"udah update,login gak masuk2 malah di suruh masukan kode fertifikasi, mau masukan kode fertifikasi malah gak ada kolom nya.. mau masukan kemana angkanya coba🤣🤦‍♂️🤦‍♂️",1
"padahal mau coba cek kesehatan gratis tp aplikasi ga bs masuk, udah ganti email tetap ga bisa masuk, harus gmn lagi sih biar bisa masuk ke aplikasinya",1
"udah punya akun, mau masuk lewat aplikasi tapi gak bisa data tidak ditemukan terus udah beberapa kali nyoba, kenapa yah wkwk",1
Sayangnya tidak bisa merubah data diri yg salah saat data sudah tersimpan dan tidak bisa melihat resume medis.. sudah ikuti petunjukny tetap tidak bisa,2
"Aplikasi yg sangat payah, sudah di download pake kuota, verifikasi kata sandi sudah ok, giliran mau lanjut tidak bisa masuk 😡",1
kenapa data saya jadi hilang... saya tidak pernah tercatat pernah vaksin covid.. sedangkan saya sudah 3 kalo dengan booster,1
"Tiba2 tidak bisa dibuka, muncul halaman depan saja, dihapus lalu instal ulang, malah gak bisa login.",1
"saya sudah beberapa kali untuk unduh sertifikat vaksin covid 19, tapi tidak bisa, sudah coba re-install tetap tidak bisa unduh sertifikat.. mohon bantuannya",4
"aplikasi terbaik, log in tidak bisa (keterangan belum terdaftar), daftar tidak bisa (keterangan sudah terdaftar). kenapa hal kecil gini harus bohong?",1
"APLIKASI SAMPAH . daftar dg 2 nomor , tp gagal katanya nope sudah di pakai. kapan dipakainya ? baru aja menginstall.?!!! berarti orang IT di pemerintah masih Cetek. tidak salah jk aplikasi di pemerintah MUDAH di bobol.",1
aplikasi apa ini sudah tekan masuk kode sudah dapat by email tapi tetap stuck di tampilan log in kaga berubah ke tampilan buat masukan kode,1
"Sertifikat hilang data gak muncul, login susah.. Aplikasi buat rakyat login dipersulit data juga hilang.",1
"Saya sudah vaksin C-19.Sertivikat vaksin tidak muncul disini,Padahal udah masuk pakai NIK, Gak bisa cek sertifikat vaksin.Kemenkes gimana sih kerjaanya? buat aplikasi kok gak berguna seperti ini? padahal dulu pake peduli lindungi bisa. kerja lah,sekian banyak pegawai kesehatan masa ngimput data vaksin aja gak bisa?.Apalah negri ini sulit sekali mempermudahkan masyarakatnya.",1
Aplikasinya gmn sih ngaco datanya ini terus ga bisa di akses pin ga bisa di download sertifikatnya.,1
"(Dulu) knpa masuk pke nomor telfon ga bisa tapi pas daftar ulang notifnya sudah terdaftar, pake email juga sama ga bisa daftar ulang malah di tolak😭 Manaa butuh bnget sertifikatnya lagi buat kerja aduh. (Tapi sekarang) Alhamdulillah sudah bisa, setelah di butuhkan dan membuka apknya lagi sangat mudah dengan no telfon, kode dan pemulihan email terimakasii banyakk ❤️ semoga terus berkembang lebih baik ❤️‍🩹",5
Ini kenapa ya? saya lagi butuh sertifikat vaksin. dulu pernah masuk akunnya dan itu ada. skrg install lagi tapi gagal terus masuknya. aneh,1
"Aplikasi ga jelas, lupa pin malah suruh ganti email atau nomer telepon pas udah diganti malah sam aja. Ini gimana sihh..tolong ya kemenkes ditingkatkan lagi dikasih opsi lain selain dua opsi itu",1
"Saking bagus aplikasinya, saya baru download mau daftar katanya akun sudah terdaftar, tapi tdk bisa login akun baik lewat email, KTP, atau no HP. Tulisannya email dan no hp tdk terdaftar. Helpdesk juga tidak jelas. Padahal dikejardeadline. Sungguh luar biasa.",1
"halo min, kok data saya ga ada ya?? saya memang bisa masuk ke akun tapi data sertifikat vaksin saya ga ada, ini gimana? saya mau kerja diminta bukti vaksin ke 2, tapi di aplikasi ga di tampilin, mohon diperbaiki min jangan sampai kacau begini sekelas aplikasi pemerintah ini sangat bobrokk, jangan persulit min",1
"mohon di perbaiki bug nya, di bagian daftar registrasi lengkapin data, saat memilih jenis kelamin tidak bisa di pilih",3
"gimana ini abis ganti aplikasi data nya ilang, katanya udah di pindahin jadi aman tapi kok kayak ga ada😭",2
"pilihan jenis kelamin nya tidak bisa di pencet saat mau melengkapi biodata, tolong di perbaiki bug nya. padahal tinggal pilih jenis kelamin malah jadi ga bisa daftar check up gratis",3
aplikasi gajelas mau download sertifikat vaksin aja susahnya minta ampun di coba berkali2 tetep galal aneh,1
"aplikasi butut, mau masuk lagi utk kebutuhan vaksin umroh gak bisa. akun juga gak bisa di recovery krn nomer HP dan email sudah terdaftar. aku njuk kudu piye iki bapak2 ibu2 kemenkes terhormat?",1
aplikasi pemerintah selalu payah. muter2 gak jelas. payah masuk aja gak bisa. pdhl dulu bisa. payah,1
Aplikasi bagus yg dulu sekarang cek sertifikat vaksin nya malah ngga ada sama sekali,5
tolong diperbaiki gabisa pilih jenis kelamin mau update profil,3
wah makin parah ini aplikasi. semua status kesehatanku dan vaksinku hilang semua. masa udah vaksin 3 di tulis belum vaksin. trus yang kemarin di peduli lindungi di kemanain datanya??? kocak. masa iya harus vaksin lagi biar bisa muncul lagi.,1
Sudah berhasil daftar tapi saat ingin login aplikasi malah bug parah. Padahal kualitas sinyal jaringan internet bagus tapi beberapa kali dicoba login tetap saja proses loading terus tanpa henti 👎,1
"Lol aneh sekali 1. Baru pertama kali download dan pertama kali untuk coba daftar menggunakan email sudah tertulis akun telah terdaftar. 2. Mencoba login karena di poin 1 tertulis akun telah terdaftar malah keluar notif email/no telf tidak ditemukan coba buat akun baru. 3. Coba pakai IKD juga sama saja tertulis akun tidak terdaftar, memang aneh aplikasi pemerintah ini.",1
"pak ini ko pas saya login sertifikat vaksin nya ga ada, cara nyari tau nya gimana ini pak. nik udah terverifikasi di akunnya tapi sertifikat vaksin nya ga ada",3
"Kocak aplikasi apaan ini , lemot , nge bug , mana si ahli IT benerin ni apk mau unduh sertifikat vaksin aja susah bener",1
"aplikasinya tolong tingkatkan lagi, masa saat ingin login dikirim kode verifikasi melalui email, tapi di aplikasi tidak ada platform untum memasukan kode verifikasi tersebut, jadinya kesulitan untuk log-in. mohon segera diperbaiki dan di tingkatkan lagi untuk log-in ke aplikasi. Terima kasih",1
"Saya bingung akun saya sudah terdaftar atau belum. pas klik daftar baru katanya akun IKD sudah terdaftar, tapi pas coba masuk katanya akun IKD tidak ditemukan. Padahal sudah coba pake KTP, email dan nomor :) jd saya blm bisa masuk sampe skrang. tlg diperbaiki lagi ya kementerian kesehatan",1
"banyak kendala, susah saat menautkan ikd dengan satu sehat. Sudah menghubungi disdukcapil katanya suruh dicoba dihari berikutnya. Dan sudah dicoba dihari berikutnya ttp ga bisa . Tulisannya permintaan anda tidak valid. mohon solusinya. terimakasih",1
"Masalah pertama ""Login hanya bisa pake no telpon terdaftar pas jaman covid?"" Masalah kedua ""Di pengaturan akun, ketika mau nambahkan email atau ngerubah email, tombol *simpan* tidak berfungsi"" 😅 Untuk yang lain belum dicoba,",3
Emang agak menyalah ne aplikasi dibuat Masak orang mau daftar gak bisa'' terus Ada tulisan akun anda telah terdaftar... Padahal baru aja di dowload... Hadeh banyak tingkah emang mau mudah cek kesehatan nyedialkan aplikasi namun susah mau daftar,2
"Mau daftar cek kesehatan gratis padahal data udah bener selalu stuck, padahal udah semua dilakukan tetep aja gk bisa gimana si, bikin program tp gk bisa daftar dipersulit udah ke puskesmasnya dibilang suruh daftar aplikasi sampe disuruh pulang, pas daftar aplikasi gk bisa bisa.",1
"kenapa sertifikat vaksin saya tidak bisa didownload? ayolah cepat perbaiki, lagi sangat butuh banget ini",1
"servernya busuk bgt, captcha salah lah, ga bisa login lah, waktu login cuma muter"" trus muncul tulisan kesalahan. padahal login di jam 00:09 harusnya server sepi pemakai, ga kebayang waktu di jam"" padat kek jam 9 keatas, apa ga meleduk tuh server😂",1
"Ini aplikasi kenapa udah ganti nama malah bikin data ilang gitu? kok saya sudah vaksin 3x tp di aplikasi ""BELUM VAKSIN"" apa maksudnya ini? Dikemanain semua data vaksin nya? Manipulasi data kah ini hah??????",1
"aplikasi apaan ini, nyoba login pakai email sudah dapat kode verifikasi tp tidak ada tempat untuk masukkan kode verifikasi, sebenarnya niat buat aplikasi apa tidak nih???",1
tolong di perbarui aplikasinya. sertifikat vaksin gagal di download terus padahal saya sangat butuh sertifikat tersebut untuk melamar pekerjaan.,2
"udah masuk, kodenya dikirim tp halaman UInya masih belum berubah untuk memasukkan kode otp stuck di masukan email",1
tampilan masukan verifikasi 6 digit gak muncul. cuma mentok di masukan email. setelah di perbarui malah jadi gak jelas gini.,1
gabisa login mulu ngebug atau gimana bingung tolong diperbaiki dong bete banget mau login aja susah hadehhhhhh,1
"Ngga jelas aplikasinya, udh daftar mau masuk ga bisa katanya tidak terdaftat. Giliran daftar ulang, email sudah terdaftar. Ini gimna sih, gimna programnya mau sukses daftar aja ribet bgt",1
sudah daftar pakai email di saat masuk stuck di email kode sudah di kirim TPI tidak muncul masukan verifikasi aneh,1
"ribet ya aplikasinya mau cek sertifikat vaksin aja harus nunggu lama, di web diarahin ke aplikasi, di aplikasinya malah dipersulit, heran",1
"Akun ku dibuatkan oleh petugas puskesmas namun aku tidak diberi tahu berapa kode pinnya dan lain sebagainya otomatis aku mau coba memperbaikinya, setelah dicoba berkali2 gak bisa padahal no Verifikasinya udah yang terbari katanya salah. Sudah 2 hati aku coba mau ubah cuma kendala masih di 6 angka verifikasi di email gak bisa.",1
"Setiap masuk, tidak ditemukan terus bilangnya. Giliran udah daftar baru ngga bisa juga, Kata sudah terdaftar gimana dah",2
Pas di home muter terus profilnya. Coba diperbaiki. Gak bisa terkoneksi ke digital kependudukan,1
ini aplikasi kenapa sihh nggak bisa login padahal pasword dan email sudah benar,1
memiliki akun satu sehat mobile kita bisa lbh mudah ke fasyankes terdekat unt priksa kondisi kesehatan kita.,5
"Ini bikinan aplikasi dalam negri? se gaguna ini? aplikasi banyak bug, banyak error gajelaaas.",1
ini knp setelah update mau masukin pin salah padahal pin nya bener ditambah ketik lupa pin bilangnya error gimana sih gajelas amat,1
ini kenapa ya? mau ngelengkapin profil kok gabisa? pas diklik layarnya putih doang.,2
"susah banget mau buat tiket gaada kolom buat tiketnya, daftar pake semua akun sampe pinjem akun tetangga katanya udah terdaftar padahal ngga pernah daftar, apk pemerintah emang ngeselin ya (berkata dengan lemah lembut)",1
"seperti aplikasi pemerintah pada umumnya, BURUK banyak fitur tidak update dan Tek berfungsi",2
saya mau masuk lagi ke aplikasi ini kok ternyata keluar dari akun ya ? waktu mau masuk ke akun lagi ternyata suruh verifikasi ke fasilitas kesehatan dll ? ini beneran gak ya ?,2
"kenapa sertifikat vaksinnya gak bisa di unduh, setiap kali mau unduh silahkan coba beberapa saat lagi. ini kenapa ya?",2
Saya sudah vaksin covid sampe 3 kali. Dulu diaplikasi pedulilindungi juga tertera keterangan dan kartu vaksin nya. Di aplikasi ini malah gak ada. Pegawai pemerintah nya pada bodo dan malas apa gimana,1
rutin olga jalan diusia senja sangat membantu segarnya badan sehat .,5
"mohon maaf sebelumnya, kenapa di aplikasi satu sehat tidak bisa download sertifikat vaksin covid 19? eror kah kode programnya?",3
"aplikasi aneh, mau unduh sertifikat vaksin aja gagal mulu. Jelek banget aplikasi👎👎",1
"woiii min tolong bagian unduh sertifikat vaksin tolong diperbaiki, punya saya tidak bisa di unduh",3
"tolongg ini data saya ko hilang ya gabisa di buka. gabisa di ubah, nik tidak ditrmukan, lohin ulang juga gabisaa",1
"sangat sulit validasi data, tolong perbaiki aplikasi pemerintah tercinta satu ini ya",1
"bisa2nya Uda vaksin sampai booster, tapi data vaksin hilang semua. statusku jadi belum vaksin. 👎🏻",1
"gk bisa di pake aplikasi nya, masa gk bisa update profil sih",1
